date_utc,value,assets
2021-09-04 09:30:00+00:00,2.027,0.6
2021-09-04 09:45:00+00:00,2.089,0.6
2021-09-04 10:00:00+00:00,1.76,0.6
2021-09-04 10:15:00+00:00,1.637,0.6
2021-09-04 10:30:00+00:00,2.261,0.6
2021-09-04 10:45:00+00:00,2.098,0.6
2021-09-04 11:00:00+00:00,2.167,0.6
2021-09-04 11:15:00+00:00,1.787,0.6
2021-09-04 11:30:00+00:00,1.541,0.6
2021-09-04 11:45:00+00:00,1.444,0.6
2021-09-04 12:00:00+00:00,1.746,0.6
2021-09-04 12:15:00+00:00,1.697,0.6
2021-09-04 12:30:00+00:00,1.709,0.6
2021-09-04 12:45:00+00:00,1.6640000000000001,0.6
2021-09-04 13:00:00+00:00,1.597,0.6
2021-09-04 13:15:00+00:00,1.776,0.6
2021-09-04 13:30:00+00:00,1.563,0.6
2021-09-04 13:45:00+00:00,1.6560000000000001,0.6
2021-09-04 14:00:00+00:00,1.642,0.6
2021-09-04 14:15:00+00:00,2.247,0.6
2021-09-04 14:30:00+00:00,1.961,0.6
2021-09-04 14:45:00+00:00,2.297,0.6
2021-09-04 15:00:00+00:00,2.042,0.6
2021-09-04 15:15:00+00:00,2.243,0.6
2021-09-04 15:30:00+00:00,2.547,0.6
2021-09-04 15:45:00+00:00,2.06,0.6
2021-09-04 16:00:00+00:00,2.281,0.6
2021-09-04 16:15:00+00:00,1.892,0.6
2021-09-04 16:30:00+00:00,1.825,0.6
2021-09-04 16:45:00+00:00,1.991,0.6
2021-09-04 17:00:00+00:00,2.01,0.6
2021-09-04 17:15:00+00:00,1.956,0.6
2021-09-04 17:30:00+00:00,2.1029999999999998,0.6
2021-09-04 17:45:00+00:00,2.35,0.6
2021-09-04 18:00:00+00:00,2.646,0.6
2021-09-04 18:15:00+00:00,2.872,0.6
2021-09-04 18:30:00+00:00,2.701,0.6
2021-09-04 18:45:00+00:00,2.583,0.6
2021-09-04 19:00:00+00:00,2.5500000000000003,0.6
2021-09-04 19:15:00+00:00,2.648,0.6
2021-09-04 19:30:00+00:00,2.6830000000000003,0.6
2021-09-04 19:45:00+00:00,2.866,0.6
2021-09-04 20:00:00+00:00,2.578,0.6
2021-09-04 20:15:00+00:00,2.484,0.6
2021-09-04 20:30:00+00:00,2.465,0.6
2021-09-04 20:45:00+00:00,2.337,0.6
2021-09-04 21:00:00+00:00,2.351,0.6
2021-09-04 21:15:00+00:00,2.232,0.6
2021-09-04 21:30:00+00:00,2.542,0.6
2021-09-04 21:45:00+00:00,2.297,0.6
2021-09-04 22:00:00+00:00,2.045,0.6
2021-09-04 22:15:00+00:00,2.266,0.6
2021-09-04 22:30:00+00:00,2.102,0.6
2021-09-04 22:45:00+00:00,2.175,0.6
2021-09-04 23:00:00+00:00,2.102,0.6
2021-09-04 23:15:00+00:00,2.2840000000000003,0.6
2021-09-04 23:30:00+00:00,2.156,0.6
2021-09-04 23:45:00+00:00,2.248,0.6
2021-09-05 00:00:00+00:00,2.133,0.6
2021-09-05 00:15:00+00:00,2.027,0.6
2021-09-05 00:30:00+00:00,2.036,0.6
2021-09-05 00:45:00+00:00,2.019,0.6
2021-09-05 01:00:00+00:00,2.141,0.6
2021-09-05 01:15:00+00:00,2.091,0.6
2021-09-05 01:30:00+00:00,2.093,0.6
2021-09-05 01:45:00+00:00,2.225,0.6
2021-09-05 02:00:00+00:00,2.291,0.6
2021-09-05 02:15:00+00:00,2.267,0.6
2021-09-05 02:30:00+00:00,2.2640000000000002,0.6
2021-09-05 02:45:00+00:00,2.377,0.6
2021-09-05 03:00:00+00:00,2.691,0.6
2021-09-05 03:15:00+00:00,2.649,0.6
2021-09-05 03:30:00+00:00,2.473,0.6
2021-09-05 03:45:00+00:00,2.372,0.6
2021-09-05 04:00:00+00:00,2.322,0.6
2021-09-05 04:15:00+00:00,2.033,0.6
2021-09-05 04:30:00+00:00,1.893,0.6
2021-09-05 04:45:00+00:00,1.98,0.6
2021-09-05 05:00:00+00:00,2.17,0.6
2021-09-05 05:15:00+00:00,3.011,0.6
2021-09-05 05:30:00+00:00,2.9970000000000003,0.6
2021-09-05 05:45:00+00:00,2.646,0.6
2021-09-05 06:00:00+00:00,2.336,0.6
2021-09-05 06:15:00+00:00,2.192,0.6
2021-09-05 06:30:00+00:00,2.5460000000000003,0.6
2021-09-05 06:45:00+00:00,2.7319999999999998,0.6
2021-09-05 07:00:00+00:00,2.707,0.6
2021-09-05 07:15:00+00:00,2.6029999999999998,0.6
2021-09-05 07:30:00+00:00,2.849,0.6
2021-09-05 07:45:00+00:00,3.63,0.6
2021-09-05 08:00:00+00:00,2.708,0.6
2021-09-05 08:15:00+00:00,2.258,0.6
2021-09-05 08:30:00+00:00,2.341,0.6
2021-09-05 08:45:00+00:00,2.7279999999999998,0.6
2021-09-05 09:00:00+00:00,2.35,0.6
2021-09-05 09:15:00+00:00,1.521,0.6
2021-09-05 09:30:00+00:00,1.455,0.6
2021-09-05 09:45:00+00:00,1.812,0.6
2021-09-05 10:00:00+00:00,1.658,0.6
2021-09-05 10:15:00+00:00,1.888,0.6
2021-09-05 10:30:00+00:00,1.804,0.6
2021-09-05 10:45:00+00:00,1.639,0.6
2021-09-05 11:00:00+00:00,2.27,0.6
2021-09-05 11:15:00+00:00,2.356,0.6
2021-09-05 11:30:00+00:00,1.81,0.6
2021-09-05 11:45:00+00:00,2.074,0.6
2021-09-05 12:00:00+00:00,1.551,0.6
2021-09-05 12:15:00+00:00,1.544,0.6
2021-09-05 12:30:00+00:00,1.473,0.6
2021-09-05 12:45:00+00:00,1.683,0.6
2021-09-05 13:00:00+00:00,1.6179999999999999,0.6
2021-09-05 13:15:00+00:00,1.565,0.6
2021-09-05 13:30:00+00:00,1.7000000000000002,0.6
2021-09-05 13:45:00+00:00,1.691,0.6
2021-09-05 14:00:00+00:00,1.578,0.6
2021-09-05 14:15:00+00:00,1.739,0.6
2021-09-05 14:30:00+00:00,2.141,0.6
2021-09-05 14:45:00+00:00,2.3209999999999997,0.6
2021-09-05 15:00:00+00:00,2.372,0.6
2021-09-05 15:15:00+00:00,2.108,0.6
2021-09-05 15:30:00+00:00,1.617,0.6
2021-09-05 15:45:00+00:00,1.6400000000000001,0.6
2021-09-05 16:00:00+00:00,1.7879999999999998,0.6
2021-09-05 16:15:00+00:00,1.631,0.6
2021-09-05 16:30:00+00:00,1.834,0.6
2021-09-05 16:45:00+00:00,1.883,0.6
2021-09-05 17:00:00+00:00,1.906,0.6
2021-09-05 17:15:00+00:00,2.176,0.6
2021-09-05 17:30:00+00:00,2.671,0.6
2021-09-05 17:45:00+00:00,2.651,0.6
2021-09-05 18:00:00+00:00,3.055,0.6
2021-09-05 18:15:00+00:00,2.5260000000000002,0.6
2021-09-05 18:30:00+00:00,2.8729999999999998,0.6
2021-09-05 18:45:00+00:00,2.6550000000000002,0.6
